airport_qid,airport,country_qid,country,administrative_entity_qid,administrative_entity,latitude,longitude,iata_code,icao_code,hub_qid,hub,hub_latitude,hub_longitude,replaced_by_qid,replaced_by_icao_code
Q28229923,New Paros Airport,Q41,Greece,Q18048733,Municipality of Paros,37.02083333,25.11305556,PAS,LGPA,Q18048733,Municipality of Paros,37.08333,25.15,NA,
Q1431127,Comiso Airport,Q38,Italy,Q34072,Comiso,36.991666666667,14.606944444444,CIY,LICB,Q34072,Comiso,36.95,14.6,NA,
Q1433596,Flugplatz Fürstenfeld,Q40,Austria,Q41358,Styria,47.0625,16.0856,NA,LOGF,NA,NA,NA,NA,NA,
Q1655080,Beja Airport,Q45,Portugal,Q321455,Beja,38.07888889,-7.9325,BYJ,LPBJ,Q213251,Beja,38.0155555555556,-7.86527777777778,NA,
Q1800787,Lajes Field,Q45,Portugal,Q25263,Azores,38.761944444444,-27.090833333333,TER,LPLA,Q73046,Praia da Vitória,38.733333333333,-27.066666666667,NA,
Q1433133,Tuzla International Airport,Q225,Bosnia and Herzegovina,Q225,Bosnia and Herzegovina,44.458611111111,18.724722222222,TZL,LQTZ,Q18250,Tuzla Canton,44.55,18.6,NA,
Q382546,Mihail Kogălniceanu International Airport,Q218,Romania,Q5062278,Mihail Kogălniceanu,44.362222222222,28.488333333333,CND,LRCK,Q79808,Constanța,44.173333333333,28.638333333333,NA,
Q257631,Henri Coandă International Airport,Q218,Romania,Q727421,Otopeni,44.571111111111,26.085,OTP,LROP,Q19660,Bucharest,44.4,26.083333333333,NA,
Q1417736,Traian Vuia International Airport,Q218,Romania,Q83404,Timișoara,45.81,21.338055555556,TSR,LRTR,Q185586,Timiș County,45.78,21.35,NA,
Q11824686,Prilep,Q221,North Macedonia,NA,NA,41.3331,21.4489,NA,LW66,Q157032,Prilep,41.346388888889,21.554166666667,NA,
Q11824764,Sweti Nikole,Q221,North Macedonia,Q2308277,Sveti Nikole Municipality,41.8275,21.9867,NA,LW71,Q366907,Sveti Nikole,41.865,21.9425,NA,
Q1431111,Cibao International Airport,Q786,Dominican Republic,Q3831982,Licey al Medio,19.406111111111,-70.604722222222,STI,MDST,Q42763,Santiago de los Caballeros,19.45,-70.7,NA,
Q747620,Soto Cano Air Base,Q783,Honduras,Q823443,Comayagua Department,14.38239,-87.61794,XPL,MHSC,NA,NA,NA,NA,NA,
Q12692253,NA,Q96,Mexico,NA,NA,17.8801003,-92.4757004,NA,MM48,NA,NA,NA,NA,NA,
Q860559,Mexico City International Airport,Q96,Mexico,Q10832464,Venustiano Carranza,19.436111,-99.071944,MEX,MMMX,Q1489,Mexico City,19.419444444444,-99.145555555556,NA,
Q1932794,Querétaro International Airport,Q96,Mexico,Q4936662,Colón,20.622222222222,-100.18833333333,QRO,MMQT,Q79754,Querétaro,20.591,-100.391,NA,
Q3267344,Ángel Albino Corzo International Airport,Q96,Mexico,Q2085574,Chiapa de Corzo,16.563611111111,-93.0225,TGZ,MMTG,Q207429,Tuxtla Gutiérrez,16.753055555556,-93.115555555556,NA,
Q19931167,Pedasí Airport,Q804,Panama,Q911278,Los Santos Province,7.55694,-80.0236,PDM,MPPD,Q9057284,"Pedasí township, Los Santos",7.5333333333333,-80.033333333333,NA,
Q11824367,Aramuaca Airport,Q792,El Salvador,Q930804,San Miguel Department,13.4486,-88.1214,NA,MSSM,Q672458,San Miguel,13.483333333333,-88.183333333333,NA,
Q1049719,Faa'a International Airport,Q142,France,Q1022934,Faʻaʻā,-17.556666666667,-149.61138888889,PPT,NTAA,Q42000,Tahiti,-17.666666666667,-149.46666666667,NA,
Q2875495,Hao Airport,Q142,France,Q1584116,Hao,-18.074722222222,-140.94583333333,HOI,NTTO,Q1584116,Hao,-18.233333333333,-140.88333333333,NA,
Q892783,La Tontouta International Airport,Q142,France,Q9737,Païta,-22.016388888889,166.21611111111,NOU,NWWW,Q9733,Noumea,-22.266666666667,166.45,NA,
Q4381557,Woodbourne Airport,Q664,New Zealand,Q140083,Marlborough District,-41.518333333333,173.87027777778,BHE,NZWB,Q883831,Blenheim,-41.516666666667,173.95,NA,
Q637639,Bahrain International Airport,Q398,Bahrain,Q270500,Muharraq,26.270833333333,50.633611111111,BAH,OBBI,Q398,Bahrain,26.0675,50.551111,NA,
Q2876136,Ta’if Regional Airport,Q851,Saudi Arabia,Q234167,Mecca Province,21.483333333333,40.544444444444,TIF,OETF,Q182640,Ta'if,21.266666666667,40.416666666667,NA,
Q12693781,NA,Q843,Pakistan,NA,NA,32.601375,73.5083883333333,NA,OP24,NA,NA,NA,NA,NA,
Q10860390,PAF Base Nur Khan,Q843,Pakistan,Q93230,Rawalpindi,33.616389,73.099167,ISB,OPRN,Q5068370,"Chaklala, Rawalpindi",33.36,73.6,NA,
Q7119889,PNS Mehran,Q843,Pakistan,Q6431416,Korangi Town,24.87277778,67.10972222,"NA",OPSF,NA,NA,NA,NA,NA,
Q11824314,NA,Q858,Syria,NA,NA,33.0614,36.5522,NA,OS69,NA,NA,NA,NA,NA,
Q1398872,Aden International Airport,Q805,Yemen,Q131694,Aden,12.829541666667,45.028791666667,ADE,OYAA,Q131694,Aden,12.8,45.033333333333,NA,
Q651188,Adak Airport,Q30,United States of America,Q79371,Adak,51.878055555556,-176.64611111111,ADK,PADK,Q176381,Adak Island,51.883333333333,-176.65,NA,
Q4257451,Lake Hood Seaplane Base,Q30,United States of America,Q797,Alaska,61.18,-149.972,"NA",PALH,Q39450,Anchorage,61.218333333333,-149.89916666667,NA,
Q1136355,Antonio B. Won Pat International Airport,Q30,United States of America,Q2714489,Barrigada,13.483888888889,144.79722222222,GUM,PGUM,Q16635,Guam,13.5,144.8,NA,
Q6350082,Kalaeloa Airport,Q30,United States of America,Q3110254,Kapolei,21.307222222222,-158.07027777778,JRF,PHJR,NA,NA,NA,NA,NA,
Q531178,Daniel K. Inouye International Airport,Q30,United States of America,Q18094,Honolulu,21.318611,-157.9225,HNL,PHNL,Q18094,Honolulu,21.3046944444444,-157.857194444444,NA,
Q12693202,Johnston Island Air Force Base,Q30,United States of America,Q131008,Johnston Atoll,16.7286,-169.534,JON,PJON,NA,NA,NA,NA,NA,
Q6628335,Oliktok Long Range Radar Site,Q30,United States of America,Q797,Alaska,70.4983,-149.889,NA,POLI,NA,NA,NA,NA,NA,
Q712367,Chiayi Airport,Q865,Taiwan,Q166977,Chiayi County,23.461666666667,120.39277777778,CYI,RCKU,NA,NA,NA,NA,NA,
Q374558,Taichung Airport,Q865,Taiwan,Q245023,Taichung,24.265,120.620833,RMQ,RCMQ,Q245023,Taichung,24.15,120.66666666667,NA,
Q1432159,New Tanegashima Airport,Q17,Japan,Q1205885,Nakatane,30.605,130.99166666667,TNE,RJFG,Q16564561,NA,30.541888888889,130.95430555556,NA,
Q594223,Kitakyushu Airport,Q17,Japan,Q123258,Fukuoka Prefecture,33.845555555556,131.035,KKJ,RJFR,Q188806,Kitakyūshū,33.883333333333,130.88333333333,NA,
Q2901111,Hachinohe Air Base,Q17,Japan,Q71699,Aomori Prefecture,40.55194444,141.46722222,HHE,RJSH,NA,NA,NA,NA,NA,
Q1350451,Misawa Air Base,Q17,Japan,Q71699,Aomori Prefecture,40.705277777778,141.37194444444,MSJ,RJSM,Q496401,Misawa,40.683333333333,141.36888888889,NA,
Q11437527,JMSDF Ōminato Base,Q17,Japan,Q641992,Mutsu,41.23277778,141.13222222,NA,RJSO,NA,NA,NA,NA,NA,
Q491258,Gunsan Airport,Q884,South Korea,Q42074,Gunsan,35.9259611111111,126.615666666667,KUV,RKJK,Q42074,Gunsan,35.978611111111,126.71138888889,NA,
Q483223,Gimhae International Airport,Q884,South Korea,Q16520,Busan,35.180555555556,128.93805555556,PUS,RKPK,Q16520,Busan,35.1,129.04027777778,NA,
Q1197455,Naha Airport,Q17,Japan,Q181966,Naha,26.195833333333,127.64583333333,OKA,ROAH,Q181966,Naha,26.212222222222,127.67888888889,NA,
Q705963,Old Ishigaki Airport,Q17,Japan,Q838366,Ishigaki,24.344722222222,124.18694444444,ISG,ROIG,NA,NA,NA,NA,NA,
Q692279,Clark International Airport,Q928,Philippines,Q13617,Central Luzon,15.185833333333,120.55972222222,CRK,RPLC,Q13617,Central Luzon,15.466666666667,120.75,NA,
Q12693205,Jomalig Airport,Q928,Philippines,NA,NA,14.70443,122.33167,NA,RPLJ,Q103928,Jomalig,14.696,122.331,NA,
Q86446,Ninoy Aquino International Airport,Q928,Philippines,Q17182,Parañaque,14.508611,121.019444,MNL,RPLL,Q13580,Metro Manila,14.583333333333,121,NA,
Q4903706,Bicol International Airport,Q928,Philippines,Q493008,Daraga,13.116944444444,123.67833333333,LGP,RPLP,Q1696,Legazpi,13.133333333333,123.73333333333,NA,
Q3017866,Naval Air Station Cubi Point,Q928,Philippines,NA,NA,14.79445,120.27136388889,NCP,RPMB,NA,NA,NA,NA,Q2293938,
Q3274023,Laguindingan Airport,Q928,Philippines,Q195755,Laguindingan,8.6125,124.45722222222,CGY,RPMY,Q1645,Cagayan de Oro,8.4833333333333,124.65,NA,
Q1200033,Zamboanga International Airport,Q928,Philippines,Q1629,Zamboanga City,6.9224194444444,122.05963333333,ZAM,RPMZ,Q1629,Zamboanga City,6.9166666666667,122.08333333333,NA,
Q3085934,Iloilo International Airport,Q928,Philippines,Q13669,Central Visayas,10.8325,122.49305555556,ILO,RPVI,Q13825,Iloilo,11,122.66666666667,NA,
Q1048704,Mactan–Cebu International Airport,Q928,Philippines,Q574903,Lapu-Lapu,10.316666666667,123.98333333333,CEB,RPVM,Q1075343,Metro Cebu,10.283333333333,123.9,NA,
Q1432514,Puerto Princesa International Airport,Q928,Philippines,Q13665,Western Visayas,9.7422222222222,118.75861111111,PPS,RPVP,Q111739,Puerto Princesa,9.75,118.75,NA,
Q9650446,Anápolis Airbase,Q155,Brazil,Q223422,Anápolis,-16.22626111,-48.96408056,NA,SBAN,NA,NA,NA,NA,NA,
Q3813683,Cachimbo Airport,Q155,Brazil,Q1787759,Novo Progresso,-9.33388889,-54.96527778,NA,SBCC,Q5761832,Serra do Cachimbo,-10.18333333,-54.46666667,NA,
Q539298,Florianópolis International Airport,Q155,Brazil,Q132997,Florianópolis,-27.6702777777778,-48.5525,FLN,SBFL,Q132997,Florianópolis,-27.593280555556,-48.553047222222,NA,
Q733998,Rio de Janeiro/Galeão – Antonio Carlos Jobim International Airport,Q155,Brazil,Q1759962,Galeão,-22.81,-43.250555555556,GIG,SBGL,Q8678,Rio de Janeiro,-22.908333333333,-43.196388888889,NA,
Q6747097,Manaus Air Force Base,Q155,Brazil,Q40236,Manaus,-3.14611111,-59.98638889,PLL,SBMN,Q40236,Manaus,-3.1,-60.016666666667,NA,
Q1432797,Sena Madureira,Q155,Brazil,NA,NA,-9.0718,-68.6542,ZMD,SBRB,Q1754389,Sena Madureira,-9.0658333333333,-68.656944444444,NA,
Q2786857,Bartolomeu de Gusmão Airport,Q155,Brazil,Q8678,Rio de Janeiro,-22.93222222,-43.71916667,SNZ,SBSC,Q8678,Rio de Janeiro,-22.908333333333,-43.196388888889,NA,
Q7419671,Santa Maria Air Force Base,Q155,Brazil,Q40030,Rio Grande do Sul,-29.710833333333,-53.692222222222,RIA,SBSM,Q740833,Santa Maria,-29.683888888889,-53.806944444444,NA,
Q16893835,La Vertiente Airport (Chile),Q298,Chile,NA,NA,-36.613,-72.0416,NA,SCAV,Q3774,Chillán,-36.6067,-72.1033,NA,
Q16896328,Paine Mansel Airport,Q298,Chile,NA,NA,-33.863,-70.7707,NA,SCMN,Q51070,Paine,-33.816666666667,-70.75,NA,
Q16896455,Parron Airport,Q298,Chile,NA,NA,-34.9588,-71.1798,NA,SCRO,Q56124,Romeral,-34.966666666667,-71.133333333333,NA,
Q5658954,Chaitén Airport,Q298,Chile,Q721535,Palena Province,-42.93280833,-72.69911389,WCH,SCTN,Q3759,Chaitén,-42.91931,-72.708824,NA,
Q12694375,NA,Q736,Ecuador,NA,NA,-2.751725,-78.2636183333333,NA,SEPC,NA,NA,NA,NA,NA,
Q22072066,Fazenda Santa Tereza Airfield,Q155,Brazil,Q43319,Mato Grosso do Sul,-18.303611111111,-57.506944444444,NA,SIKP,NA,NA,NA,NA,NA,
Q31205271,Fazenda Tamboril Airfield,Q155,Brazil,Q891725,Bom Jesus de Goiás,-18.09944,-49.73694,NA,SITR,NA,NA,NA,NA,NA,
Q31204809,Fazenda Santa Bárbara Airfield,Q155,Brazil,Q43233,Espírito Santo,-14.61778,-44.18806,NA,SJBF,NA,NA,NA,NA,NA,
Q2264805,Bauru-Arealva Airport,Q155,Brazil,Q1647782,Arealva,-22.15778,-49.06833,JTC,SJTC,Q241645,Bauru,-22.314722222222,-49.060555555556,NA,
Q9585758,Antônio Tomás Airport,Q155,Brazil,NA,NA,-6.9044443888889,-38.571944388889,"NA",SJZA,Q1808637,Cajazeiras,-6.89,-38.561944444444,Q58827003,
Q4694464,Aguaclara Airport,Q739,Colombia,Q13984,Casanare Department,4.74694444,-72.99055556,ACL,SKAW,NA,NA,NA,NA,NA,
Q23727372,Las Gaviotas,Q739,Colombia,Q268729,Vichada Department,4.58333,-70.8333,LGT,SKGF,NA,NA,NA,NA,NA,
Q23727346,Mulatos,Q739,Colombia,Q123304,Antioquia Department,8.65,-76.75,ULS,SKMQ,NA,NA,NA,NA,NA,
Q23727363,San Juan Del Cesare,Q739,Colombia,Q272747,La Guajira Department,10.7667,-73.0167,NA,SKNJ,NA,NA,NA,NA,NA,
Q12691436,Fazenda Americana Airfield,Q155,Brazil,Q1807301,Barra do Corda,-5.61861111111111,-45.2655555555556,NA,SNAU,NA,NA,NA,NA,NA,
Q12692137,Carutapera Airport,Q155,Brazil,Q22059956,Carutapera,-1.25028,-46.01722,CTP,SNCP,Q2016480,Carutapera,-1.195,-46.02,NA,
Q922797,Alcântara Launch Center,Q155,Brazil,Q939522,Alcântara,-2.3730555555556,-44.396388888889,NA,SNCW,NA,NA,NA,NA,NA,
Q31205710,Outeiro das Brisas Airfield,Q155,Brazil,Q499922,Porto Seguro,-16.7125,-39.1425,NA,SNEC,NA,NA,NA,NA,NA,
Q20455694,Pirapora Airport,Q155,Brazil,Q1794378,Niquelândia,-17.316945,-44.860278,NA,SNRA,NA,NA,NA,NA,NA,
Q12474049,Fazenda Rosa De Maio,Q155,Brazil,Q655734,Itaituba,-4.31722222222222,-56.1091666666667,NA,SNRB,NA,NA,NA,NA,NA,
Q9586422,NA,Q155,Brazil,NA,NA,-6.791938,-35.101943,NA,SNRN,Q2085541,Rio Tinto,-6.8027777777778,-35.080833333333,NA,
Q31206005,Tambori Airfield,Q155,Brazil,Q165341,Teresina,-5.1625,-42.7213888888889,NA,SNWQ,NA,NA,NA,NA,NA,
Q16496079,Bagé Airport,Q155,Brazil,Q119140,Bagé,-31.32778,-54.13472,NA,SSCE,Q119140,Bagé,-31.330833333333,-54.106944444444,NA,
Q7228040,Ponta Grossa Airport,Q155,Brazil,Q15499,Paraná,-25.18444,-50.14389,PGZ,SSZW,Q242906,Ponta Grossa,-25.095,-50.161944444444,NA,
Q1432740,Santa Bernardina International Airport,Q77,Uruguay,Q16591,Durazno Department,-33.3563888888889,-56.4961111111111,DZO,SUDU,Q855645,Durazno,-33.383333333333,-56.516666666667,NA,
Q31203317,Emal - Empresa de Mineração Aripuanã Ltda Airfield,Q155,Brazil,Q2012361,Primavera do Leste,-14.61889,-54.00333,NA,SWEM,NA,NA,NA,NA,NA,
Q1432356,Petropavl Airport,Q232,Kazakhstan,Q488379,Petropavl,54.774444444444,69.185,PPK,UACP,Q488379,Petropavl,54.862222222222,69.140833333333,NA,
Q4466060,Turkestan airport,Q232,Kazakhstan,NA,NA,43.32277778,68.40194444,"NA",UAIT,Q848638,Turkistan,43.3,68.243611111111,NA,
Q104918311,Fuzuli International Airport,Q227,Azerbaijan,Q1996181,Fuzuli,39.5944,47.1966,FZL,UBBF,Q1996181,Fuzuli,39.600278,47.143056,NA,
Q2657854,Bambura airport,Q31354462,Republic of Abkhazia,Q135943,Gudauta District,43.100778,40.579134,NA,UG0U,NA,NA,NA,NA,NA,
Q5071434,Chandrapur Airport,Q668,India,Q861194,Chandrapur,19.994467,79.222712,NA,VA1B,Q861194,Chandrapur,19.95,79.3,NA,
Q7399009,Sagar Airport,Q668,India,Q1259557,Dhana,23.754,78.8557,NA,VA1J,NA,NA,NA,NA,NA,
Q619716,Bhuj Airport,Q668,India,Q1061,Gujarat,23.287777777778,69.670277777778,BHJ,VABJ,Q798382,Bhojpur,23.25,69.67,NA,
Q12694216,NA,Q668,India,NA,NA,20.5117383333333,83.4480633333333,NA,VE36,NA,NA,NA,NA,NA,
Q1528831,Naini Saini Airport,Q668,India,Q2249870,Pithoragarh,29.59245833,80.241775,NNS,VIDF,NA,NA,NA,NA,NA,
Q3274626,Hindan Air Force Station,Q668,India,Q207098,Ghaziabad,28.707703,77.358911,NA,VIDX,Q1353,Delhi,28.666666666667,77.216666666667,NA,
Q7144700,Pathankot Airport,Q668,India,Q1647167,Pathankot,32.233611111111,75.634444444444,IXP,VIPK,Q1647167,Pathankot,32.268888888889,75.649722222222,NA,
Q2759601,Phaplu Airport,Q837,Nepal,Q28576,Eastern Development Region,27.518055555556,86.584444444444,PPL,VNPL,Q7180665,Phaphlu,27.51666667,86.58333333,NA,
Q35296012,Rolpa,Q837,Nepal,NA,NA,28.7,82.65,RPA,VNRP,NA,NA,NA,NA,NA,
Q3913389,Hakimpet Air Force Station,Q668,India,Q5640511,Hakimpet,17.3312,78.3129,NA,VOHK,Q1361,Hyderabad,17.3616666666667,78.4747222222222,NA,
Q937462,Veer Savarkar International Airport,Q668,India,Q40888,Andaman and Nicobar Islands,11.645833,92.735,IXZ,VOPB,Q203476,Port Blair,11.666666666667,92.75,NA,
Q2247541,Visakhapatnam International Airport,Q668,India,Q200016,Visakhapatnam,17.721111111111,83.224444444444,VTZ,VOVZ,Q200016,Visakhapatnam,17.7333333333333,83.3166666666667,NA,
Q1431353,Gan International Airport,Q826,Maldives,Q353375,Addu Atoll,-0.69333333333333,73.155555555556,GAN,VRMG,Q4681407,Addu City,-0.6413,73.158,NA,
Q1046755,Don Mueang International Airport,Q869,Thailand,Q15735833,Sanam Bin,13.9125,100.60666666667,DMK,VTBD,Q1861,Bangkok,13.75,100.51666666667,NA,
Q4402324,Takhli Royal Thai Air Force Base,Q869,Thailand,NA,NA,15.2681,100.292,TKH,VTPI,NA,NA,NA,NA,NA,
Q20466449,Yala Airport,Q869,Thailand,NA,NA,6.526778,101.242028,NA,VTSY,NA,NA,NA,NA,NA,
Q773330,Da Nang International Airport,Q881,Vietnam,Q1202888,South Central Coast,16.043888888889,108.19944444444,DAD,VVDN,Q25282,Da Nang,16.0694444444444,108.209722222222,NA,
Q193408,Phu Cat Airport,Q881,Vietnam,Q36693,Bình Định,13.955,109.04222222222,UIH,VVPC,Q36081,Qui Nhơn,13.7695805555556,109.231372222222,NA,
Q1423325,Phu Quoc International Airport,Q881,Vietnam,Q146695,Phú Quốc,10.171666666667,103.99111111111,PQC,VVPQ,Q146695,Phú Quốc,10.228888888889,103.95722222222,NA,
Q478595,Tan Son Nhat International Airport,Q881,Vietnam,Q2200028,Tân Bình,10.818888888889,106.65194444444,SGN,VVTS,Q1854,Ho Chi Minh City,10.816666666667,106.63333333333,NA,
Q1927133,Samarinda International Airport,Q252,Indonesia,Q6683307,North Samarinda,-0.37638888888889,117.25416666667,AAP,WALS,Q14499,Samarinda,-0.50222222222222,117.15361111111,NA,
Q3499628,Sorong Airport,Q252,Indonesia,Q26837,Sorong,-0.89416666666667,131.28888888889,SOQ,WASS,Q26837,Sorong,-0.86666666666667,131.25,NA,
Q571612,El Tari Airport,Q252,Indonesia,Q14155,Kupang,-10.171388888889,123.67111111111,KOE,WATT,Q14155,Kupang,-10.163333333333,123.57777777778,NA,
Q4754429,Andi Jemma Airport,Q252,Indonesia,Q14606,North Luwu,-2.55972222,120.33055833,MXB,WAWM,Q4194199,Masamba,-2.55305556,120.3275,NA,
Q1432050,Miri Airport,Q833,Malaysia,Q986803,Miri,4.3219444444444,113.98666666667,MYY,WBGR,Q986803,Miri,4.4027777777778,113.99333333333,NA,
Q25469956,Tebelian Airport,Q252,Indonesia,NA,NA,-0.041944,111.456667,SQG,WIOS,NA,NA,NA,NA,NA,
Q32159,Singapore Changi Airport,Q334,Singapore,Q1812824,Changi,1.359167,103.989444,SIN,WSSS,Q334,Singapore,1.3,103.8,NA,
Q1751264,RAAF Base Townsville,Q408,Australia,Q36074,Queensland,-19.253333333333,146.765,TSV,YBTL,NA,NA,NA,NA,NA,
Q7274976,RAAF Learmonth,Q408,Australia,Q3206,Western Australia,-22.235833333333,114.08861111111,LEA,YPLM,Q1383990,Exmouth,-21.933055555556,114.12805555556,NA,
Q38250457,RAAF Base Woomera,Q408,Australia,Q35715,South Australia,-31.14416667,136.81694444,UMR,YPWR,NA,NA,NA,NA,NA,
Q17595,Wagga Wagga Airport,Q408,Australia,Q3224,New South Wales,-35.165277777778,147.46638888889,WGA,YSWG,Q459600,Wagga Wagga,-35.119444444444,147.36666666667,NA,
Q44868,Guangzhou Baiyun International Airport,Q148,People's Republic of China,Q16572,Guangzhou,23.392436111111,113.29878611111,CAN,ZGGG,Q16572,Guangzhou,23.128795,113.258976,NA,
Q3887015,Hengyang Nanyue Airport,Q148,People's Republic of China,Q1338259,Hengnan County,26.7239,112.618,HNY,ZGHY,Q144663,Hengyang,26.89676,112.58568,NA,
Q1060852,Jieyang Chaoshan Airport,Q148,People's Republic of China,Q1342235,Jiedong District,23.568611111111,116.415,SWA,ZGOW,Q59100,Shantou,23.373472,116.694111,NA,
Q18208361,Wuzhou Xijiang Airport,Q148,People's Republic of China,Q1314049,Teng County,23.401388888889,111.09861111111,WUZ,ZGWZ,Q571652,Wuzhou,23.483333,111.316667,NA,
Q17023852,Ankang Fuqiang Airport,Q148,People's Republic of China,Q1201551,Hanbin District,32.756944,108.87453,AKA,ZLAK,Q515846,Ankang,32.68774,109.02352,NA,
Q3178230,Hanzhong Chenggu Airport,Q148,People's Republic of China,Q1069968,Chenggu County,33.13666667,107.20222222,HZG,ZLHZ,Q515573,Hanzhong,33.07938,107.02598,NA,
Q3354722,Yan'an Ershilipu Airport,Q148,People's Republic of China,Q515388,Yan'an,36.636666666667,109.55333333333,ENY,ZLYA,NA,NA,NA,NA,NA,
Q3756170,Yulin Xisha Airport,Q148,People's Republic of China,Q47974,Shaanxi,38.27,109.73,UYN,ZLYL,Q515712,Yulin,38.26548,109.73881,NA,
Q1371636,Kunming Changshui International Airport,Q148,People's Republic of China,Q10935763,Dabanqiao Subdistrict,25.10194444,102.92916667,KMG,ZPPP,Q182852,Kunming,25.043333333333,102.70611111111,NA,
Q1350630,Fuzhou Changle International Airport,Q148,People's Republic of China,Q766619,Changle District,25.935,119.66333333333,FOC,ZSFZ,Q68481,Fuzhou,26.076944444444,119.29166666667,NA,
Q1937973,Ganzhou Huangjin Airport,Q148,People's Republic of China,Q57052,Jiangxi,25.851666666667,114.77666666667,KOW,ZSGZ,Q363166,Ganzhou,25.829166666667,114.93361111111,NA,
Q1197691,Hangzhou Xiaoshan International Airport,Q148,People's Republic of China,Q592727,Xiaoshan District,30.229444444444,120.43444444444,HGH,ZSHC,Q4970,Hangzhou,30.25,120.1675,NA,
Q559107,Nanjing Lukou International Airport,Q148,People's Republic of China,Q13758770,Lukou Subdistrict,31.742222222222,118.86194444444,NKG,ZSNJ,Q16666,Nanjing,32.05,118.76666666667,NA,
Q1431445,Hefei Xinqiao International Airport,Q148,People's Republic of China,Q1206193,Feixi County,31.9894,116.9641,HFE,ZSOF,Q185684,Hefei,31.86389,117.28083,NA,
Q1156790,Qingdao Liuting International Airport,Q148,People's Republic of China,Q182982,Chengyang District,36.266111111111,120.37444444444,TAO,ZSQD,Q170322,Qingdao,36.116666666667,120.4,NA,
Q1015291,Luzhou Lantian Airport,Q148,People's Republic of China,Q19770,Sichuan,28.852777777778,105.39111111111,LZO,ZULZ,Q425492,Luzhou,28.89182,105.44093,NA,
Q8053504,Yibin Wuliangye Airport,Q148,People's Republic of China,NA,NA,28.858,104.525,YBP,ZUYB,Q427265,Yibin,28.75961,104.63997,NA,
Q28127825,Qiemo Yudu Airport,Q148,People's Republic of China,Q34800,Xinjiang,38.23361111,85.46555556,IQM,ZWCM,Q3360588,Qiemo Town,38.130641666667,85.523883333333,NA,
Q1197677,Changchun Longjia International Airport,Q148,People's Republic of China,Q92161,Changchun,43.996111111111,125.68527777778,CGQ,ZYCC,Q92161,Changchun,43.9,125.2,NA,
Q16924465,Jinzhou Bay Airport,Q148,People's Republic of China,Q1362450,Linghai,40.93,121.28,JNZ,ZYJZ,Q28996,Jinzhou,41.114444444444,121.12916666667,NA,
Q97700124,Armada Claire Mobile Drilling Rig Airport,Q408,Australia,Q3206,Western Australia,NA,NA,NA,ACL,NA,NA,NA,NA,NA,
Q3502455,Afutara Airport,Q685,Solomon Islands,Q1190896,Malaita Province,-9.1913888888889,160.94833333333,AFT,AGAF,NA,NA,NA,NA,NA,
Q3434537,Ulawa Airport,Q685,Solomon Islands,Q1116700,Makira-Ulawa Province,-9.8547222222222,161.97916666667,RNA,AGAR,NA,NA,NA,NA,NA,
Q7901377,Uru Harbour Airport,Q685,Solomon Islands,Q1190896,Malaita Province,-8.87333,161.011,ATD,AGAT,NA,NA,NA,NA,NA,
Q12269892,Barakoma Airport,Q685,Solomon Islands,NA,NA,-7.91278,156.70599,NA,AGBA,NA,NA,NA,NA,NA,
Q12269896,Batuna Airport,Q685,Solomon Islands,NA,NA,-8.63,158,BPF,AGBT,NA,NA,NA,NA,NA,
Q12269898,Geva Airport,Q685,Solomon Islands,NA,NA,-7.57583,156.597,NA,AGEV,NA,NA,NA,NA,NA,
Q2902032,Auki Gwaunaru'u Airport,Q685,Solomon Islands,Q1190896,Malaita Province,-8.6977777777778,160.68083333333,AKS,AGGA,NA,NA,NA,NA,NA,
